count,CL_filter,xmt_control,zero
0.000000,-0.000023,0.150000,0.000000
0.050000,-0.000009,0.150000,0.000000
0.100000,0.000154,0.150000,0.000000
0.150000,0.000765,0.150000,0.000000
0.200000,0.001859,0.150000,0.000000
0.250000,0.003235,0.150000,0.000000
0.300000,0.004349,0.150000,0.000000
0.350000,0.004888,0.150000,0.000000
0.400000,0.005004,0.150000,0.000000
0.450000,0.005160,0.150000,0.000000
0.500000,0.005661,0.150000,0.000000
0.550000,0.006266,0.150000,0.000000
0.600000,0.006446,0.150000,0.000000
0.650000,0.005994,0.150000,0.000000
0.700000,0.005240,0.150000,0.000000
0.750000,0.004685,0.150000,0.000000
0.800000,0.004469,0.150000,0.000000
0.850000,0.004532,0.150000,0.000000
0.900000,0.004929,0.150000,0.000000
0.950000,0.005668,0.150000,0.000000
1.000000,0.006620,0.150000,0.000000
1.050000,0.007328,0.150000,0.000000
1.100000,0.007650,0.150000,0.000000
1.150000,0.007584,0.150000,0.000000
1.200000,0.007289,0.150000,0.000000
1.250000,0.006833,0.150000,0.000000
1.300000,0.006303,0.150000,0.000000
1.350000,0.005892,0.150000,0.000000
1.400000,0.005894,0.150000,0.000000
1.450000,0.006156,0.150000,0.000000
1.500000,0.006249,0.150000,0.000000
1.550000,0.005732,0.150000,0.000000
1.600000,0.004840,0.150000,0.000000
1.650000,0.004416,0.150000,0.000000
1.700000,0.004883,0.150000,0.000000
1.750000,0.005881,0.150000,0.000000
1.800000,0.006521,0.150000,0.000000
1.850000,0.006474,0.150000,0.000000
1.900000,0.006194,0.150000,0.000000
1.950000,0.006228,0.150000,0.000000
2.000000,0.006554,0.150000,0.000000
2.050000,0.006781,0.150000,0.000000
2.100000,0.006623,0.150000,0.000000
2.150000,0.006242,0.150000,0.000000
2.200000,0.006005,0.150000,0.000000
2.250000,0.006160,0.150000,0.000000
2.300000,0.006386,0.150000,0.000000
2.350000,0.006234,0.150000,0.000000
2.400000,0.005523,0.150000,0.000000
2.450000,0.004777,0.150000,0.000000
2.500000,0.004469,0.150000,0.000000
2.550000,0.004546,0.150000,0.000000
2.600000,0.004553,0.150000,0.000000
2.650000,0.004314,0.150000,0.000000
2.700000,0.004125,0.150000,0.000000
2.750000,0.004449,0.150000,0.000000
2.800000,0.005120,0.150000,0.000000
2.850000,0.005617,0.150000,0.000000
2.900000,0.005418,0.150000,0.000000
2.950000,0.004701,0.150000,0.000000
3.000000,0.004016,0.150000,0.000000
3.050000,0.003963,0.150000,0.000000
3.100000,0.004546,0.150000,0.000000
3.150000,0.005312,0.150000,0.000000
3.200000,0.005539,0.150000,0.000000
3.250000,0.005019,0.150000,0.000000
3.300000,0.004219,0.150000,0.000000
3.350000,0.003797,0.150000,0.000000
3.400000,0.003826,0.150000,0.000000
3.450000,0.004156,0.150000,0.000000
3.500000,0.004637,0.150000,0.000000
3.550000,0.005202,0.150000,0.000000
3.600000,0.005588,0.150000,0.000000
3.650000,0.005559,0.150000,0.000000
3.700000,0.005408,0.150000,0.000000
3.750000,0.005594,0.150000,0.000000
3.800000,0.005965,0.150000,0.000000
3.850000,0.006122,0.150000,0.000000
3.900000,0.005878,0.150000,0.000000
3.950000,0.005523,0.150000,0.000000
4.000000,0.005247,0.150000,0.000000
4.050000,0.004826,0.150000,0.000000
4.100000,0.004325,0.150000,0.000000
4.150000,0.004323,0.150000,0.000000
4.200000,0.005222,0.150000,0.000000
4.250000,0.006673,0.150000,0.000000
4.300000,0.007646,0.150000,0.000000
4.350000,0.007346,0.150000,0.000000
4.400000,0.005813,0.150000,0.000000
4.450000,0.003954,0.150000,0.000000
4.500000,0.002804,0.150000,0.000000
4.550000,0.002786,0.150000,0.000000
4.600000,0.003493,0.150000,0.000000
4.650000,0.004384,0.150000,0.000000
4.700000,0.005049,0.150000,0.000000
4.750000,0.005278,0.150000,0.000000
4.800000,0.005022,0.150000,0.000000
4.850000,0.004499,0.150000,0.000000
4.900000,0.003983,0.150000,0.000000
4.950000,0.003658,0.150000,0.000000
5.000000,0.003588,0.150000,0.000000
5.050000,0.003877,0.150000,0.000000
5.100000,0.004247,0.150000,0.000000
5.150000,0.004433,0.150000,0.000000
5.200000,0.004354,0.150000,0.000000
5.250000,0.004463,0.150000,0.000000
5.300000,0.005072,0.150000,0.000000
5.350000,0.006001,0.150000,0.000000
5.400000,0.006773,0.150000,0.000000
5.450000,0.007000,0.150000,0.000000
5.500000,0.006637,0.150000,0.000000
5.550000,0.006039,0.150000,0.000000
5.600000,0.005466,0.150000,0.000000
5.650000,0.005036,0.150000,0.000000
5.700000,0.004650,0.150000,0.000000
5.750000,0.004312,0.150000,0.000000
5.800000,0.004239,0.150000,0.000000
5.850000,0.004500,0.150000,0.000000
5.900000,0.004960,0.150000,0.000000
5.950000,0.005422,0.150000,0.000000
6.000000,0.005806,0.150000,0.000000
6.050000,0.005914,0.150000,0.000000
6.100000,0.005556,0.150000,0.000000
6.150000,0.004651,0.150000,0.000000
6.200000,0.003558,0.150000,0.000000
6.250000,0.002923,0.150000,0.000000
6.300000,0.003194,0.150000,0.000000
6.350000,0.004128,0.150000,0.000000
6.400000,0.004867,0.150000,0.000000
6.450000,0.004912,0.150000,0.000000
6.500000,0.004838,0.150000,0.000000
6.550000,0.005311,0.150000,0.000000
6.600000,0.006016,0.150000,0.000000
6.650000,0.006048,0.150000,0.000000
6.700000,0.005324,0.150000,0.000000
6.750000,0.004739,0.150000,0.000000
6.800000,0.004838,0.150000,0.000000
6.850000,0.005254,0.150000,0.000000
6.900000,0.005494,0.150000,0.000000
6.950000,0.005630,0.150000,0.000000
7.000000,0.005919,0.150000,0.000000
7.050000,0.006219,0.150000,0.000000
7.100000,0.006031,0.150000,0.000000
7.150000,0.005307,0.150000,0.000000
7.200000,0.004496,0.150000,0.000000
7.250000,0.004258,0.150000,0.000000
7.300000,0.004748,0.150000,0.000000
7.350000,0.005347,0.150000,0.000000
7.400000,0.005408,0.150000,0.000000
7.450000,0.004926,0.150000,0.000000
7.500000,0.004437,0.150000,0.000000
7.550000,0.004391,0.150000,0.000000
7.600000,0.004520,0.150000,0.000000
7.650000,0.004373,0.150000,0.000000
7.700000,0.003824,0.150000,0.000000
7.750000,0.003485,0.150000,0.000000
7.800000,0.003942,0.150000,0.000000
7.850000,0.005097,0.150000,0.000000
7.900000,0.006196,0.150000,0.000000
7.950000,0.006623,0.150000,0.000000
8.000000,0.006550,0.150000,0.000000
8.050000,0.006487,0.150000,0.000000
8.100000,0.006534,0.150000,0.000000
8.150000,0.006271,0.150000,0.000000
8.200000,0.005463,0.150000,0.000000
8.250000,0.004669,0.150000,0.000000
8.300000,0.004487,0.150000,0.000000
8.350000,0.004705,0.150000,0.000000
8.400000,0.004663,0.150000,0.000000
8.450000,0.004377,0.150000,0.000000
8.500000,0.004436,0.150000,0.000000
8.550000,0.004826,0.150000,0.000000
8.600000,0.004999,0.150000,0.000000
8.650000,0.004727,0.150000,0.000000
8.700000,0.004542,0.150000,0.000000
8.750000,0.004945,0.150000,0.000000
8.800000,0.005633,0.150000,0.000000
8.850000,0.006027,0.150000,0.000000
8.900000,0.005807,0.150000,0.000000
8.950000,0.005039,0.150000,0.000000
9.000000,0.004160,0.150000,0.000000
9.050000,0.003791,0.150000,0.000000
9.100000,0.004361,0.150000,0.000000
9.150000,0.005612,0.150000,0.000000
9.200000,0.006632,0.150000,0.000000
9.250000,0.006605,0.150000,0.000000
9.300000,0.005549,0.150000,0.000000
9.350000,0.004506,0.150000,0.000000
9.400000,0.004555,0.150000,0.000000
9.450000,0.005856,0.150000,0.000000
9.500000,0.007422,0.150000,0.000000
9.550000,0.008285,0.150000,0.000000
9.600000,0.008302,0.150000,0.000000
9.650000,0.007677,0.150000,0.000000
9.700000,0.006674,0.150000,0.000000
9.750000,0.005720,0.150000,0.000000
9.800000,0.005396,0.150000,0.000000
9.850000,0.005810,0.150000,0.000000
9.900000,0.006331,0.150000,0.000000
9.950000,0.006302,0.150000,0.000000
10.000000,0.005809,0.150000,0.000000
10.050000,0.005486,0.150000,0.000000
10.100000,0.005641,0.150000,0.000000
10.150000,0.005830,0.150000,0.000000
10.200000,0.005448,0.150000,0.000000
10.250000,0.004587,0.150000,0.000000
10.300000,0.004077,0.150000,0.000000
10.350000,0.004384,0.150000,0.000000
10.400000,0.005020,0.150000,0.000000
10.450000,0.005134,0.150000,0.000000
10.500000,0.004470,0.150000,0.000000
10.550000,0.003581,0.150000,0.000000
10.600000,0.003025,0.150000,0.000000
10.650000,0.002883,0.150000,0.000000
10.700000,0.003048,0.150000,0.000000
10.750000,0.003381,0.150000,0.000000
10.800000,0.003579,0.150000,0.000000
10.850000,0.003339,0.150000,0.000000
10.900000,0.002691,0.150000,0.000000
10.950000,0.002224,0.150000,0.000000
11.000000,0.002298,0.150000,0.000000
11.050000,0.002931,0.150000,0.000000
11.100000,0.003901,0.150000,0.000000
11.150000,0.004943,0.150000,0.000000
11.200000,0.005651,0.150000,0.000000
11.250000,0.005586,0.150000,0.000000
11.300000,0.004893,0.150000,0.000000
11.350000,0.004209,0.150000,0.000000
11.400000,0.004149,0.150000,0.000000
11.450000,0.004803,0.150000,0.000000
11.500000,0.005632,0.150000,0.000000
11.550000,0.006047,0.150000,0.000000
11.600000,0.005803,0.150000,0.000000
11.650000,0.005298,0.150000,0.000000
11.700000,0.005156,0.150000,0.000000
11.750000,0.005533,0.150000,0.000000
11.800000,0.006032,0.150000,0.000000
11.850000,0.006327,0.150000,0.000000
11.900000,0.006514,0.150000,0.000000
11.950000,0.006608,0.150000,0.000000
12.000000,0.006299,0.150000,0.000000
12.050000,0.005421,0.150000,0.000000
12.100000,0.004477,0.150000,0.000000
12.150000,0.004201,0.150000,0.000000
12.200000,0.004548,0.150000,0.000000
12.250000,0.005027,0.150000,0.000000
12.300000,0.005348,0.150000,0.000000
12.350000,0.005608,0.150000,0.000000
12.400000,0.005901,0.150000,0.000000
12.450000,0.006107,0.150000,0.000000
12.500000,0.006229,0.150000,0.000000
12.550000,0.006369,0.150000,0.000000
12.600000,0.006400,0.150000,0.000000
12.650000,0.006231,0.150000,0.000000
12.700000,0.006035,0.150000,0.000000
12.750000,0.005903,0.150000,0.000000
12.800000,0.005905,0.150000,0.000000
12.850000,0.006076,0.150000,0.000000
12.900000,0.006419,0.150000,0.000000
12.950000,0.006705,0.150000,0.000000
13.000000,0.006509,0.150000,0.000000
13.050000,0.005857,0.150000,0.000000
13.100000,0.005264,0.150000,0.000000
13.150000,0.005203,0.150000,0.000000
13.200000,0.005585,0.150000,0.000000
13.250000,0.005762,0.150000,0.000000
13.300000,0.005163,0.150000,0.000000
13.350000,0.004002,0.150000,0.000000
13.400000,0.003170,0.150000,0.000000
13.450000,0.003396,0.150000,0.000000
13.500000,0.004161,0.150000,0.000000
13.550000,0.004466,0.150000,0.000000
13.600000,0.003891,0.150000,0.000000
13.650000,0.003244,0.150000,0.000000
13.700000,0.003327,0.150000,0.000000
13.750000,0.003966,0.150000,0.000000
13.800000,0.004454,0.150000,0.000000
13.850000,0.004521,0.150000,0.000000
13.900000,0.004582,0.150000,0.000000
13.950000,0.004987,0.150000,0.000000
14.000000,0.005436,0.150000,0.000000
14.050000,0.005391,0.150000,0.000000
14.100000,0.004607,0.150000,0.000000
14.150000,0.003522,0.150000,0.000000
14.200000,0.002764,0.150000,0.000000
14.250000,0.002627,0.150000,0.000000
14.300000,0.002948,0.150000,0.000000
14.350000,0.003369,0.150000,0.000000
14.400000,0.003762,0.150000,0.000000
14.450000,0.004311,0.150000,0.000000
14.500000,0.005132,0.150000,0.000000
14.550000,0.006172,0.150000,0.000000
14.600000,0.007139,0.150000,0.000000
14.650000,0.007675,0.150000,0.000000
14.700000,0.007439,0.150000,0.000000
14.750000,0.006401,0.150000,0.000000
14.800000,0.005020,0.150000,0.000000
14.850000,0.004028,0.150000,0.000000
14.900000,0.003776,0.150000,0.000000
14.950000,0.004111,0.150000,0.000000
15.000000,0.004695,0.150000,0.000000
15.050000,0.005437,0.150000,0.000000
15.100000,0.006305,0.150000,0.000000
15.150000,0.007033,0.150000,0.000000
15.200000,0.007201,0.150000,0.000000
15.250000,0.006633,0.150000,0.000000
15.300000,0.005618,0.150000,0.000000
15.350000,0.004532,0.150000,0.000000
15.400000,0.003533,0.150000,0.000000
15.450000,0.002709,0.150000,0.000000
15.500000,0.002308,0.150000,0.000000
15.550000,0.002636,0.150000,0.000000
15.600000,0.003680,0.150000,0.000000
15.650000,0.004695,0.150000,0.000000
15.700000,0.005004,0.150000,0.000000
15.750000,0.004542,0.150000,0.000000
15.800000,0.004065,0.150000,0.000000
15.850000,0.004131,0.150000,0.000000
15.900000,0.004594,0.150000,0.000000
15.950000,0.004905,0.150000,0.000000
16.000000,0.004808,0.150000,0.000000
16.050000,0.004437,0.150000,0.000000
16.100000,0.004116,0.150000,0.000000
16.150000,0.003833,0.150000,0.000000
16.200000,0.003518,0.150000,0.000000
16.250000,0.003199,0.150000,0.000000
16.300000,0.003434,0.150000,0.000000
16.350000,0.004452,0.150000,0.000000
16.400000,0.005775,0.150000,0.000000
16.450000,0.006545,0.150000,0.000000
16.500000,0.006449,0.150000,0.000000
16.550000,0.005863,0.150000,0.000000
16.600000,0.005278,0.150000,0.000000
16.650000,0.004820,0.150000,0.000000
16.700000,0.004555,0.150000,0.000000
16.750000,0.004420,0.150000,0.000000
16.800000,0.004418,0.150000,0.000000
16.850000,0.004472,0.150000,0.000000
16.900000,0.004677,0.150000,0.000000
16.950000,0.005257,0.150000,0.000000
17.000000,0.006206,0.150000,0.000000
17.050000,0.007218,0.150000,0.000000
17.100000,0.007905,0.150000,0.000000
17.150000,0.007997,0.150000,0.000000
17.200000,0.007491,0.150000,0.000000
17.250000,0.006498,0.150000,0.000000
17.300000,0.005329,0.150000,0.000000
17.350000,0.004386,0.150000,0.000000
17.400000,0.004213,0.150000,0.000000
17.450000,0.005020,0.150000,0.000000
17.500000,0.006276,0.150000,0.000000
17.550000,0.006987,0.150000,0.000000
17.600000,0.006513,0.150000,0.000000
17.650000,0.005337,0.150000,0.000000
17.700000,0.004329,0.150000,0.000000
17.750000,0.004036,0.150000,0.000000
17.800000,0.004473,0.150000,0.000000
17.850000,0.005264,0.150000,0.000000
17.900000,0.005985,0.150000,0.000000
17.950000,0.006280,0.150000,0.000000
18.000000,0.005846,0.150000,0.000000
18.050000,0.004864,0.150000,0.000000
18.100000,0.003789,0.150000,0.000000
18.150000,0.003287,0.150000,0.000000
18.200000,0.003486,0.150000,0.000000
18.250000,0.004008,0.150000,0.000000
18.300000,0.004358,0.150000,0.000000
18.350000,0.004238,0.150000,0.000000
18.400000,0.003632,0.150000,0.000000
18.450000,0.002918,0.150000,0.000000
18.500000,0.002632,0.150000,0.000000
18.550000,0.003171,0.150000,0.000000
18.600000,0.004149,0.150000,0.000000
18.650000,0.004978,0.150000,0.000000
18.700000,0.005412,0.150000,0.000000
18.750000,0.005727,0.150000,0.000000
18.800000,0.006081,0.150000,0.000000
18.850000,0.006390,0.150000,0.000000
18.900000,0.006360,0.150000,0.000000
18.950000,0.006010,0.150000,0.000000
19.000000,0.005379,0.150000,0.000000
19.050000,0.004570,0.150000,0.000000
19.100000,0.003886,0.150000,0.000000
19.150000,0.003821,0.150000,0.000000
19.200000,0.004616,0.150000,0.000000
19.250000,0.005827,0.150000,0.000000
19.300000,0.006392,0.150000,0.000000
19.350000,0.005738,0.150000,0.000000
19.400000,0.004294,0.150000,0.000000
19.450000,0.003254,0.150000,0.000000
19.500000,0.003336,0.150000,0.000000
19.550000,0.004191,0.150000,0.000000
19.600000,0.004793,0.150000,0.000000
19.650000,0.004553,0.150000,0.000000
19.700000,0.003800,0.150000,0.000000
19.750000,0.003145,0.150000,0.000000
19.800000,0.002865,0.150000,0.000000
19.850000,0.002804,0.150000,0.000000
19.900000,0.002825,0.150000,0.000000
19.950000,0.003070,0.150000,0.000000
20.000000,0.003562,0.150000,0.000000
20.050000,0.004236,0.150000,0.000000
20.100000,0.004904,0.150000,0.000000
20.150000,0.005346,0.150000,0.000000
20.200000,0.005501,0.150000,0.000000
20.250000,0.005332,0.150000,0.000000
20.300000,0.004998,0.150000,0.000000
20.350000,0.004793,0.150000,0.000000
20.400000,0.004835,0.150000,0.000000
20.450000,0.005127,0.150000,0.000000
20.500000,0.005389,0.150000,0.000000
20.550000,0.005471,0.150000,0.000000
20.600000,0.005369,0.150000,0.000000
20.650000,0.005161,0.150000,0.000000
20.700000,0.004946,0.150000,0.000000
20.750000,0.004663,0.150000,0.000000
20.800000,0.004412,0.150000,0.000000
20.850000,0.004202,0.150000,0.000000
20.900000,0.003986,0.150000,0.000000
20.950000,0.003709,0.150000,0.000000
21.000000,0.003369,0.150000,0.000000
21.050000,0.003100,0.150000,0.000000
21.100000,0.002973,0.150000,0.000000
21.150000,0.003156,0.150000,0.000000
21.200000,0.003860,0.150000,0.000000
21.250000,0.004732,0.150000,0.000000
21.300000,0.005132,0.150000,0.000000
21.350000,0.004697,0.150000,0.000000
21.400000,0.004064,0.150000,0.000000
21.450000,0.004006,0.150000,0.000000
21.500000,0.004626,0.150000,0.000000
21.550000,0.005303,0.150000,0.000000
21.600000,0.005594,0.150000,0.000000
21.650000,0.005407,0.150000,0.000000
21.700000,0.004803,0.150000,0.000000
21.750000,0.003929,0.150000,0.000000
21.800000,0.003419,0.150000,0.000000
21.850000,0.003782,0.150000,0.000000
21.900000,0.004811,0.150000,0.000000
21.950000,0.005575,0.150000,0.000000
22.000000,0.005532,0.150000,0.000000
22.050000,0.004871,0.150000,0.000000
22.100000,0.004224,0.150000,0.000000
22.150000,0.003992,0.150000,0.000000
22.200000,0.004083,0.150000,0.000000
22.250000,0.003959,0.150000,0.000000
22.300000,0.003355,0.150000,0.000000
22.350000,0.002643,0.150000,0.000000
22.400000,0.002628,0.150000,0.000000
22.450000,0.003587,0.150000,0.000000
22.500000,0.004995,0.150000,0.000000
22.550000,0.006008,0.150000,0.000000
22.600000,0.006359,0.150000,0.000000
22.650000,0.006425,0.150000,0.000000
22.700000,0.006443,0.150000,0.000000
22.750000,0.006373,0.150000,0.000000
22.800000,0.006147,0.150000,0.000000
22.850000,0.005836,0.150000,0.000000
22.900000,0.005444,0.150000,0.000000
22.950000,0.005053,0.150000,0.000000
23.000000,0.004863,0.150000,0.000000
23.050000,0.005004,0.150000,0.000000
23.100000,0.005079,0.150000,0.000000
23.150000,0.004805,0.150000,0.000000
23.200000,0.004302,0.150000,0.000000
23.250000,0.003982,0.150000,0.000000
23.300000,0.004071,0.150000,0.000000
23.350000,0.004472,0.150000,0.000000
23.400000,0.004776,0.150000,0.000000
23.450000,0.004881,0.150000,0.000000
23.500000,0.004833,0.150000,0.000000
23.550000,0.005059,0.150000,0.000000
23.600000,0.005631,0.150000,0.000000
23.650000,0.006123,0.150000,0.000000
23.700000,0.005968,0.150000,0.000000
23.750000,0.005279,0.150000,0.000000
23.800000,0.004816,0.150000,0.000000
23.850000,0.004995,0.150000,0.000000
23.900000,0.005259,0.150000,0.000000
23.950000,0.004954,0.150000,0.000000
24.000000,0.004152,0.150000,0.000000
24.050000,0.003490,0.150000,0.000000
24.100000,0.003448,0.150000,0.000000
24.150000,0.004070,0.150000,0.000000
24.200000,0.004996,0.150000,0.000000
24.250000,0.005854,0.150000,0.000000
24.300000,0.006438,0.150000,0.000000
24.350000,0.006753,0.150000,0.000000
24.400000,0.006861,0.150000,0.000000
24.450000,0.006763,0.150000,0.000000
24.500000,0.006554,0.150000,0.000000
24.550000,0.006185,0.150000,0.000000
24.600000,0.005748,0.150000,0.000000
24.650000,0.005306,0.150000,0.000000
24.700000,0.005069,0.150000,0.000000
24.750000,0.005189,0.150000,0.000000
24.800000,0.005710,0.150000,0.000000
24.850000,0.006537,0.150000,0.000000
24.900000,0.007245,0.150000,0.000000
24.950000,0.007342,0.150000,0.000000
25.000000,0.006867,0.150000,0.000000
25.050000,0.006245,0.150000,0.000000
25.100000,0.005936,0.150000,0.000000
25.150000,0.005981,0.150000,0.000000
25.200000,0.006174,0.150000,0.000000
25.250000,0.006327,0.150000,0.000000
25.300000,0.006394,0.150000,0.000000
25.350000,0.006300,0.150000,0.000000
25.400000,0.006093,0.150000,0.000000
25.450000,0.005746,0.150000,0.000000
25.500000,0.005328,0.150000,0.000000
25.550000,0.004994,0.150000,0.000000
25.600000,0.004865,0.150000,0.000000
25.650000,0.005017,0.150000,0.000000
25.700000,0.005115,0.150000,0.000000
25.750000,0.004864,0.150000,0.000000
25.800000,0.004468,0.150000,0.000000
25.850000,0.004445,0.150000,0.000000
25.900000,0.004837,0.150000,0.000000
25.950000,0.005024,0.150000,0.000000
26.000000,0.004694,0.150000,0.000000
26.050000,0.004317,0.150000,0.000000
26.100000,0.004342,0.150000,0.000000
26.150000,0.004510,0.150000,0.000000
26.200000,0.004364,0.150000,0.000000
26.250000,0.004076,0.150000,0.000000
26.300000,0.004065,0.150000,0.000000
26.350000,0.004312,0.150000,0.000000
26.400000,0.004435,0.150000,0.000000
26.450000,0.004270,0.150000,0.000000
26.500000,0.004202,0.150000,0.000000
26.550000,0.004664,0.150000,0.000000
26.600000,0.005648,0.150000,0.000000
26.650000,0.006639,0.150000,0.000000
26.700000,0.007103,0.150000,0.000000
26.750000,0.007009,0.150000,0.000000
26.800000,0.006734,0.150000,0.000000
26.850000,0.006397,0.150000,0.000000
26.900000,0.005909,0.150000,0.000000
26.950000,0.005178,0.150000,0.000000
27.000000,0.004598,0.150000,0.000000
27.050000,0.004364,0.150000,0.000000
27.100000,0.004525,0.150000,0.000000
27.150000,0.004951,0.150000,0.000000
27.200000,0.005439,0.150000,0.000000
27.250000,0.005667,0.150000,0.000000
27.300000,0.005347,0.150000,0.000000
27.350000,0.004747,0.150000,0.000000
27.400000,0.004477,0.150000,0.000000
27.450000,0.004634,0.150000,0.000000
27.500000,0.004945,0.150000,0.000000
27.550000,0.005139,0.150000,0.000000
27.600000,0.005332,0.150000,0.000000
27.650000,0.005526,0.150000,0.000000
27.700000,0.005563,0.150000,0.000000
27.750000,0.005264,0.150000,0.000000
27.800000,0.004636,0.150000,0.000000
27.850000,0.003984,0.150000,0.000000